day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;2600;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;48.0
0;2700;SQUID_INK;1972;30;;;;;1975;23;;;;;1973.5;0.0
0;2700;RAINFOREST_RESIN;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;50.0
0;2700;KELP;2031;7;2030;23;;;2033;2;2034;21;;;2032.0;44.5
0;2800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;50.0
0;2800;KELP;2030;27;;;;;2034;27;;;;;2032.0;46.048828125
0;2800;SQUID_INK;1971;27;;;;;1975;27;;;;;1973.0;0.0
0;2900;KELP;2030;22;;;;;2034;22;;;;;2032.0;46.1875
0;2900;SQUID_INK;1972;2;1971;20;;;1975;22;;;;;1973.5;0.0
0;2900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;50.0
0;3000;KELP;2032;1;2031;5;2030;30;2034;30;;;;;2033.0;45.556640625
0;3000;SQUID_INK;1974;1;1972;35;;;1975;30;;;;;1974.5;0.0
0;3000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;50.0
0;3100;SQUID_INK;1971;28;;;;;1975;28;;;;;1973.0;0.0
0;3100;RAINFOREST_RESIN;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;50.0
0;3100;KELP;2031;28;;;;;2034;28;;;;;2032.5;48.671875
0;3200;RAINFOREST_RESIN;10002;2;9995;24;;;10005;24;;;;;10003.5;50.0
0;3200;KELP;2030;24;;;;;2032;5;2034;24;;;2031.0;47.4296875
0;3200;SQUID_INK;1971;24;;;;;1973;5;1975;24;;;1972.0;0.0
0;3300;KELP;2031;25;;;;;2034;25;;;;;2032.5;50.05859375
0;3300;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;0.0
0;3300;RAINFOREST_RESIN;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;54.0
0;3400;KELP;2030;29;;;;;2034;29;;;;;2032.0;44.966796875
0;3400;SQUID_INK;1971;29;;;;;1974;29;;;;;1972.5;0.0
0;3400;RAINFOREST_RESIN;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;56.0
0;3500;SQUID_INK;1971;26;;;;;1975;26;;;;;1973.0;0.0
0;3500;RAINFOREST_RESIN;9995;26;;;;;10002;10;10005;26;;;9998.5;56.0
0;3500;KELP;2031;26;;;;;2034;26;;;;;2032.5;48.474609375
0;3600;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;56.0
0;3600;KELP;2031;27;;;;;2034;27;;;;;2032.5;48.248046875
0;3600;SQUID_INK;1971;27;;;;;1974;27;;;;;1972.5;0.0
0;3700;KELP;2030;25;;;;;2034;25;;;;;2032.0;47.421875
0;3700;RAINFOREST_RESIN;9998;3;9995;25;;;10005;25;;;;;10001.5;56.0
0;3700;SQUID_INK;1971;25;;;;;1974;25;;;;;1972.5;0.0
0;3800;KELP;2030;24;;;;;2032;7;2033;24;;;2031.0;42.44140625
0;3800;SQUID_INK;1971;24;;;;;1973;7;1974;24;;;1972.0;0.0
0;3800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;56.0
0;3900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;56.0
0;3900;SQUID_INK;1970;27;;;;;1973;26;;;;;1971.5;0.0
0;3900;KELP;2030;27;;;;;2033;26;;;;;2031.5;40.515625
0;4000;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;56.0
0;4000;KELP;2030;30;;;;;2033;31;;;;;2031.5;41.908203125
0;4000;SQUID_INK;1970;30;;;;;1973;31;;;;;1971.5;0.0
0;4100;KELP;2031;5;2030;24;;;2033;24;;;;;2032.0;40.28515625
0;4100;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;4;10004;2;10005;22;10001.0;58.0
0;4100;SQUID_INK;1974;5;1973;2;1972;22;1976;24;;;;;1975.0;0.0
0;4200;SQUID_INK;1971;29;;;;;1973;7;1974;29;;;1972.0;0.0
0;4200;KELP;2030;29;;;;;2032;7;2033;29;;;2031.0;39.275390625
0;4200;RAINFOREST_RESIN;10002;5;9996;1;9995;28;10004;1;10005;28;;;10003.0;58.0
0;4300;RAINFOREST_RESIN;9995;26;;;;;10002;8;10005;26;;;9998.5;68.0
0;4300;SQUID_INK;1970;24;;;;;1973;26;;;;;1971.5;0.0
0;4300;KELP;2030;24;;;;;2033;26;;;;;2031.5;38.748046875
0;4400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;68.0
0;4400;SQUID_INK;1970;28;;;;;1974;28;;;;;1972.0;0.0
0;4400;KELP;2030;28;;;;;2033;28;;;;;2031.5;38.345703125
0;4500;KELP;2029;26;;;;;2031;8;2033;26;;;2030.0;36.08203125
0;4500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;68.0
0;4500;SQUID_INK;1971;26;;;;;1973;8;1975;26;;;1972.0;0.0
0;4600;SQUID_INK;1970;21;;;;;1972;3;1974;21;;;1971.0;0.0
0;4600;KELP;2029;21;;;;;2031;3;2033;21;;;2030.0;34.416015625
0;4600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;68.0
0;4700;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;68.0
0;4700;SQUID_INK;1970;26;;;;;1974;26;;;;;1972.0;0.0
0;4700;KELP;2029;26;;;;;2032;26;;;;;2030.5;33.595703125
0;4800;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;68.0
0;4800;SQUID_INK;1973;1;1971;30;;;1974;23;;;;;1973.5;0.0
0;4800;KELP;2031;1;2029;30;;;2032;23;;;;;2031.5;31.06640625
0;4900;KELP;2029;24;;;;;2031;6;2032;24;;;2030.0;30.3125
0;4900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;68.0
0;4900;SQUID_INK;1972;24;;;;;1974;6;1975;24;;;1973.0;0.0
0;5000;SQUID_INK;1972;6;1971;30;;;1975;31;;;;;1973.5;0.0
0;5000;KELP;2029;6;2028;30;;;2032;31;;;;;2030.5;28.328125
0;5000;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;68.0
0;5100;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;68.0
0;5100;SQUID_INK;1971;26;;;;;1974;26;;;;;1972.5;0.0
0;5100;KELP;2028;26;;;;;2032;26;;;;;2030.0;27.009765625
0;5200;RAINFOREST_RESIN;10000;5;9998;7;9996;2;10004;2;10005;23;;;10002.0;68.0
0;5200;SQUID_INK;1972;11;1971;25;;;1975;25;;;;;1973.5;0.0
0;5200;KELP;2030;5;2029;8;2028;23;2032;25;;;;;2031.0;28.658203125
0;5300;KELP;2029;22;;;;;2032;22;;;;;2030.5;29.91015625
0;5300;RAINFOREST_RESIN;9995;22;;;;;9998;12;10005;22;;;9996.5;68.0
0;5300;SQUID_INK;1971;22;;;;;1974;22;;;;;1972.5;0.0
0;5400;SQUID_INK;1972;30;;;;;1975;30;;;;;1973.5;0.0
0;5400;KELP;2029;30;;;;;2032;30;;;;;2030.5;29.9150390625
0;5400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;92.0
0;5500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;95.0
0;5500;SQUID_INK;1972;21;;;;;1975;29;;;;;1973.5;0.0
0;5500;KELP;2029;21;;;;;2032;29;;;;;2030.5;31.18017578125
0;5600;RAINFOREST_RESIN;9998;2;9996;2;9995;23;10004;2;10005;23;;;10001.0;99.0
0;5600;SQUID_INK;1973;25;;;;;1976;25;;;;;1974.5;0.0
0;5600;KELP;2029;25;;;;;2032;2;2033;23;;;2030.5;32.27978515625
0;5700;KELP;2030;3;2029;31;;;2033;31;;;;;2031.5;32.55859375
0;5700;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;99.0
0;5700;SQUID_INK;1973;3;1972;31;;;1976;31;;;;;1974.5;0.0
0;5800;SQUID_INK;1972;30;;;;;1975;30;;;;;1973.5;0.0
0;5800;KELP;2029;30;;;;;2033;30;;;;;2031.0;32.8974609375
0;5800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;99.0
0;5900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;99.0
0;5900;SQUID_INK;1972;23;;;;;1975;23;;;;;1973.5;0.0
0;5900;KELP;2029;23;;;;;2033;23;;;;;2031.0;32.97412109375
0;6000;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;99.0
0;6000;SQUID_INK;1972;30;;;;;1976;30;;;;;1974.0;0.0
0;6000;KELP;2029;30;;;;;2033;30;;;;;2031.0;32.39990234375
0;6100;KELP;2029;25;;;;;2033;25;;;;;2031.0;32.892578125
0;6100;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;99.0
0;6100;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;0.0
0;6200;SQUID_INK;1975;1;1973;30;;;1976;30;;;;;1975.5;0.0
0;6200;KELP;2032;1;2029;30;;;2033;30;;;;;2032.5;32.93896484375
0;6200;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;99.0
0;6300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;99.0
0;6300;SQUID_INK;1973;22;;;;;1976;22;;;;;1974.5;0.0
0;6300;KELP;2029;22;;;;;2033;22;;;;;2031.0;33.8095703125
0;6400;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;99.0
0;6400;SQUID_INK;1973;24;;;;;1977;24;;;;;1975.0;0.0
0;6400;KELP;2029;24;;;;;2032;24;;;;;2030.5;47.5458984375
0;6500;KELP;2029;22;;;;;2032;22;;;;;2030.5;47.712890625
0;6500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;99.0
0;6500;SQUID_INK;1972;22;;;;;1975;22;;;;;1973.5;0.0
0;6600;SQUID_INK;1974;22;;;;;1977;29;;;;;1975.5;0.0
0;6600;KELP;2029;22;;;;;2032;29;;;;;2030.5;50.0107421875
0;6600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;99.0
0;6700;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;99.0
0;6700;SQUID_INK;1973;31;;;;;1975;7;1976;31;;;1974.0;0.0
0;6700;KELP;2029;31;;;;;2031;7;2032;31;;;2030.0;47.66015625
0;6800;RAINFOREST_RESIN;10000;5;9996;2;9995;29;10004;2;10005;29;;;10002.0;102.0
0;6800;SQUID_INK;1976;4;1975;2;1974;29;1978;31;;;;;1977.0;0.0
0;6800;KELP;2030;4;2029;31;;;2033;31;;;;;2031.5;45.2177734375
0;6900;KELP;2030;29;;;;;2032;3;2033;29;;;2031.0;42.087890625
0;6900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;102.0
0;6900;SQUID_INK;1973;29;;;;;1975;3;1976;29;;;1974.0;0.0
0;7000;SQUID_INK;1973;38;;;;;1976;31;;;;;1974.5;0.0
0;7000;KELP;2030;38;;;;;2033;31;;;;;2031.5;42.4931640625
0;7000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;102.0
0;7100;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10002;7;10004;1;9997.0;102.0
0;7100;SQUID_INK;1975;31;;;;;1978;31;;;;;1976.5;0.0
0;7100;KELP;2030;31;;;;;2033;31;;;;;2031.5;42.0732421875
0;7200;RAINFOREST_RESIN;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;112.0
0;7200;SQUID_INK;1976;29;;;;;1979;23;;;;;1977.5;0.0
0;7200;KELP;2030;29;;;;;2033;23;;;;;2031.5;42.1318359375
0;7300;KELP;2030;26;;;;;2033;26;;;;;2031.5;42.8515625
0;7300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;133.0
0;7300;SQUID_INK;1975;26;;;;;1978;26;;;;;1976.5;0.0
0;7400;SQUID_INK;1975;22;;;;;1978;22;;;;;1976.5;0.0
0;7400;KELP;2030;22;;;;;2033;22;;;;;2031.5;42.923828125
0;7400;RAINFOREST_RESIN;10002;1;9995;22;;;10005;22;;;;;10003.5;133.0
0;7500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;135.0
0;7500;SQUID_INK;1974;29;;;;;1976;3;1977;29;;;1975.0;0.0
0;7500;KELP;2030;29;;;;;2032;3;2033;29;;;2031.0;51.37109375
0;7600;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;135.0
0;7600;SQUID_INK;1973;27;;;;;1977;27;;;;;1975.0;0.0
0;7600;KELP;2030;27;;;;;2033;27;;;;;2031.5;48.671875
0;7700;KELP;2030;26;;;;;2033;26;;;;;2031.5;47.24609375
0;7700;RAINFOREST_RESIN;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;137.0
0;7700;SQUID_INK;1974;26;;;;;1977;26;;;;;1975.5;0.0
0;7800;SQUID_INK;1974;1;1973;23;;;1977;23;;;;;1975.5;0.0
0;7800;KELP;2030;24;;;;;2033;23;;;;;2031.5;48.08984375
0;7800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;137.0
0;7900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;137.0
0;7900;SQUID_INK;1972;24;;;;;1975;2;1976;22;;;1973.5;0.0
0;7900;KELP;2030;24;;;;;2033;24;;;;;2031.5;47.5234375
0;8000;RAINFOREST_RESIN;10000;3;9996;2;9995;28;10004;2;10005;28;;;10002.0;137.0
0;8000;SQUID_INK;1975;1;1974;3;1973;30;1976;30;;;;;1975.5;0.0
0;8000;KELP;2032;1;2031;3;2030;2;2033;30;;;;;2032.5;51.55078125
0;8100;KELP;2029;25;;;;;2033;25;;;;;2031.0;51.1875
0;8100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;137.0
0;8100;SQUID_INK;1973;25;;;;;1976;25;;;;;1974.5;0.0
0;8200;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;137.0
0;8200;SQUID_INK;1976;2;1975;25;;;1979;27;;;;;1977.5;0.0
0;8200;KELP;2030;27;;;;;2033;27;;;;;2031.5;46.3125
0;8300;SQUID_INK;1977;28;;;;;1980;28;;;;;1978.5;0.0
0;8300;KELP;2030;28;;;;;2033;28;;;;;2031.5;46.26171875
0;8300;RAINFOREST_RESIN;9998;9;9995;28;;;10005;28;;;;;10001.5;140.0
0;8400;RAINFOREST_RESIN;9998;5;9995;29;;;10005;29;;;;;10001.5;140.0
0;8400;SQUID_INK;1976;29;;;;;1980;29;;;;;1978.0;0.0
0;8400;KELP;2030;29;;;;;2033;29;;;;;2031.5;47.671875
0;8500;KELP;2030;35;;;;;2033;27;;;;;2031.5;46.4453125
0;8500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;140.0
0;8500;SQUID_INK;1975;35;;;;;1978;27;;;;;1976.5;0.0
0;8600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;140.0
0;8600;KELP;2030;29;;;;;2033;29;;;;;2031.5;45.25390625
0;8600;SQUID_INK;1976;29;;;;;1979;29;;;;;1977.5;0.0
0;8700;SQUID_INK;1980;1;1978;32;;;1981;24;;;;;1980.5;0.0
0;8700;KELP;2032;1;2030;32;;;2033;24;;;;;2032.5;48.0
0;8700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;140.0
0;8800;SQUID_INK;1979;31;;;;;1982;31;;;;;1980.5;0.0
0;8800;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;140.0
0;8800;KELP;2030;31;;;;;2033;31;;;;;2031.5;45.44140625
0;8900;SQUID_INK;1979;28;;;;;1982;26;;;;;1980.5;0.0
0;8900;KELP;2030;28;;;;;2033;26;;;;;2031.5;45.6640625
0;8900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;140.0
0;9000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;140.0
0;9000;KELP;2030;23;;;;;2033;23;;;;;2031.5;43.92578125
0;9000;SQUID_INK;1979;23;;;;;1983;23;;;;;1981.0;0.0
0;9100;SQUID_INK;1979;27;;;;;1982;22;;;;;1980.5;0.0
0;9100;KELP;2030;27;;;;;2033;22;;;;;2031.5;48.50390625
0;9100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;140.0
0;9200;SQUID_INK;1980;30;;;;;1983;27;;;;;1981.5;0.0
0;9200;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;175.0
0;9200;KELP;2030;30;;;;;2033;27;;;;;2031.5;47.74609375
0;9300;SQUID_INK;1979;30;;;;;1983;30;;;;;1981.0;0.0
0;9300;KELP;2030;30;;;;;2033;30;;;;;2031.5;47.0234375
0;9300;RAINFOREST_RESIN;10002;11;9998;1;9996;1;10004;1;10005;29;;;10003.0;175.0
0;9400;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;197.0
0;9400;KELP;2030;33;;;;;2033;30;;;;;2031.5;48.48046875
0;9400;SQUID_INK;1981;3;1980;30;;;1984;30;;;;;1982.5;0.0
0;9500;SQUID_INK;1981;26;;;;;1985;26;;;;;1983.0;0.0
0;9500;KELP;2030;26;;;;;2033;26;;;;;2031.5;47.92578125
0;9500;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;199.0
0;9600;SQUID_INK;1981;21;;;;;1985;21;;;;;1983.0;0.0
0;9600;RAINFOREST_RESIN;9996;1;9995;20;;;10002;6;10004;1;10005;20;9999.0;201.0
0;9600;KELP;2030;21;;;;;2033;21;;;;;2031.5;44.82421875
0;9700;SQUID_INK;1981;1;1980;30;;;1982;10;1984;31;;;1981.5;0.0
0;9700;KELP;2029;31;;;;;2031;10;2033;31;;;2030.0;54.88671875
0;9700;RAINFOREST_RESIN;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;201.0
0;9800;RAINFOREST_RESIN;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;201.0
0;9800;KELP;2030;26;;;;;2033;26;;;;;2031.5;52.2158203125
0;9800;SQUID_INK;1981;26;;;;;1984;26;;;;;1982.5;0.0
0;9900;SQUID_INK;1981;24;;;;;1984;24;;;;;1982.5;0.0
0;9900;KELP;2030;24;;;;;2033;24;;;;;2031.5;52.78515625
0;9900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;201.0
0;10000;SQUID_INK;1981;27;;;;;1985;27;;;;;1983.0;0.0
0;10000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;201.0
0;10000;KELP;2030;27;;;;;2033;27;;;;;2031.5;52.6396484375
0;10100;SQUID_INK;1982;21;;;;;1984;5;1986;21;;;1983.0;0.0
0;10100;KELP;2030;21;;;;;2032;5;2033;21;;;2031.0;52.1455078125
0;10100;RAINFOREST_RESIN;10002;4;9996;1;9995;20;10004;1;10005;20;;;10003.0;201.0
0;10200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;209.0
0;10200;KELP;2030;20;;;;;2033;20;;;;;2031.5;49.67578125
0;10200;SQUID_INK;1981;20;;;;;1984;20;;;;;1982.5;0.0
0;10300;SQUID_INK;1982;6;1981;24;;;1985;25;;;;;1983.5;0.0
0;10300;KELP;2030;30;;;;;2033;25;;;;;2031.5;49.9267578125
0;10300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;209.0
0;10400;SQUID_INK;1982;25;;;;;1986;25;;;;;1984.0;0.0
0;10400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;212.0
0;10400;KELP;2030;25;;;;;2033;25;;;;;2031.5;49.67529296875
0;10500;SQUID_INK;1982;8;1981;26;;;1985;26;;;;;1983.5;0.0
